epoch,train_loss,val_loss,val_f1
1,0.0594042910223852,0.003309051705703502,0.9985677961954342
2,0.0027283497292023054,0.0013238026351249203,0.9991892224033208
3,0.0015240962162047136,0.0009194990017159461,0.9993967266646725
4,0.0011329607038185116,0.0007103390527737638,0.9995155712937355
5,0.0009226508759551627,0.0006031002657292233,0.9995786037755087
6,0.0007889263149452867,0.0005617958296044885,0.9996164788891202
7,0.0006985638252389955,0.000511800045035819,0.9996910987728032
8,0.0006225346620404895,0.0004817460060245722,0.9996731781494388
9,0.0005733512307182757,0.00045737975339596736,0.9997363652295118
10,0.0005304207487283775,0.0004396898724650105,0.9997208773358462
